road,chainage,lrp,lat,lon,type,name,condition,Segment,Truck,Bus,Car,Motorbike,Bicycle,nrLanes,destination
N1,344.209,LRP340a_B,21.66294044,92.07507165,Bridge,DULAHAJARA CULVERT,A,61,0,0,0,0,0,2,LRP348b
N1,344.325,LRP348b,21.6618889,92.074916,Culvert,Box culvert,road,61,0,0,0,0,0,2,LRP349
N1,344.468,LRP349,21.6606111,92.0750827,KmPost,"Cox,s Bazar 46 km",road,61,0,0,0,0,0,2,LRP341a_B
N1,344.531,LRP341a_B,21.6600543,92.07510257,Bridge,Dulahajar Bridge,C,61,0,0,0,0,0,2,LRP349a
N1,344.644,LRP349a,21.6590556,92.0751382,Bridge,Bridge start,road,61,0,0,0,0,0,2,LRP349b
N1,344.7,LRP349b,21.653,92.0751382,Bridge,Bridge end,road,61,0,0,0,0,0,2,LRP350
N1,345.484,LRP350,21.6518056,92.0737771,KmPost,"Cox,s Bazar 45 km",road,61,0,0,0,0,0,2,LRP342a_B
N1,345.592,LRP342a_B,21.65085607,92.07356192,Bridge,BOYRAGIR KHIL,C,61,0,0,0,0,0,2,LRP350a
N1,345.721,LRP350a,21.6497219,92.0733049,Bridge,Bridge start,road,61,0,0,0,0,0,2,LRP350b
N1,345.783,LRP350b,21.6491941,92.0733049,Bridge,Bridge end,road,61,0,0,0,0,0,2,LRP350c
N1,345.801,LRP350c,21.649083,92.0733049,Bridge,Box culvert,road,61,0,0,0,0,0,2,LRP342c_B
N1,345.911,LRP342c_B,21.64808476,92.07332922,Bridge,PAGOLARIBIL,A,61,0,0,0,0,0,2,LRP350d
N1,346.052,LRP350d,21.6468052,92.0733604,Culvert,Box culvert,road,61,0,0,0,0,0,2,LRP351
N1,346.499,LRP351,21.6428608,92.0732216,KmPost,"Cox,s Bazar 44 km",road,61,0,0,0,0,0,2,LRP352
N1,347.517,LRP352,21.634833,92.0770271,KmPost,"Cox,s Bazar 43 km",road,61,0,0,0,0,0,2,LRP353
N1,348.545,LRP353,21.6259716,92.0773882,KmPost,"Cox,s Bazar 42 km",road,61,0,0,0,0,0,2,LRP345a_B
N1,349.092,LRP345a_B,21.62253519,92.07370348,Bridge,KHUTAKHALI,B,61,0,0,0,0,0,2,LRP353a
N1,349.279,LRP353a,21.6213604,92.0724438,Culvert,Box culvert,road,61,0,0,0,0,0,2,LRP354
N1,349.545,LRP354,21.6197771,92.0705271,KmPost,Cox's Bazar 41km,road,61,0,0,0,0,0,2,LRP346a_B
N1,349.759,LRP346a_B,21.61837666,92.06917134,Bridge,khutakhali bazar,B,61,0,0,0,0,0,2,LRP354a
N1,349.944,LRP354a,21.617166,92.0679993,Bridge,Bridge start,road,61,0,0,0,0,0,2,LRP354b
N1,349.995,LRP354b,21.6167771,92.0678049,Bridge,Bridge end,road,61,0,0,0,0,0,2,LRP354c
N1,350.054,LRP354c,21.6150556,92.0667771,"SideRoad,Right","Z1131, Kutakhali-Maheshkhali",road,62,0.001,0.001,0.001,0.001,0.001,2,LRP355
N1,350.169,LRP355,21.61225,92.0652222,KmPost,"Cox,s Bazar 40 km",road,62,0,0,0,0,0,2,LRP355a
N1,350.309,LRP355a,21.61008683,92.06399479,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP355b
N1,350.489,LRP355b,21.6073056,92.0624167,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP347a_B
N1,350.674,LRP347a_B,21.60651897,92.06230707,Bridge,FULCHARI (NEWPARA),A,62,0,0,0,0,0,2,LRP347b_B
N1,350.99,LRP347b_B,21.60517531,92.06211981,Bridge,FULCHARI (NEWPARA),A,62,0,0,0,0,0,2,LRP356
N1,351.286,LRP356,21.6039167,92.0619444,KmPost,"Cox,s Bazar 39 km",road,62,0,0,0,0,0,2,LRP356a
N1,351.343,LRP356a,21.60302951,92.06192054,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP348a_B
N1,351.628,LRP348a_B,21.59859353,92.06180124,Bridge,FULCHARI CULVERT,A,62,0,0,0,0,0,2,LRP356b
N1,351.684,LRP356b,21.5977219,92.0617778,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP348b_B
N1,352.064,LRP348b_B,21.5960737,92.06140954,Bridge,FULCHARI BAZAR,A,62,0,0,0,0,0,2,LRP357
N1,352.286,LRP357,21.5951108,92.0611944,KmPost,Cox's Bazar 38km,road,62,0,0,0,0,0,2,LRP357a
N1,352.368,LRP357a,21.59379884,92.06161871,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP349a_B
N1,352.641,LRP349a_B,21.58943097,92.06303135,Bridge,NAPITE KHALI CULVERT,A,62,0,0,0,0,0,2,LRP357b
N1,352.694,LRP357b,21.588583,92.0633056,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP349b_B
N1,353.162,LRP349b_B,21.5876028,92.06490479,Bridge,NAPITE KHALI,C,62,0,0,0,0,0,2,LRP358
N1,353.198,LRP358,21.5875274,92.0650278,KmPost,"Cox,s Bazar 37 km",road,62,0,0,0,0,0,2,LRP358a
N1,353.298,LRP358a,21.5861941,92.0650278,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP358b
N1,353.466,LRP358b,21.584833,92.0652222,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP350a_B
N1,353.694,LRP350a_B,21.58307413,92.06571585,Bridge,EAST NAPITL KHAL BOX CULVERT,A,62,0,0,0,0,0,2,LRP359
N1,354.197,LRP359,21.5791938,92.0668049,KmPost,Cox's Bazar 36 km,road,62,0,0,0,0,0,2,LRP359a
N1,354.326,LRP359a,21.5769993,92.0697216,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP351a_B
N1,354.739,LRP351a_B,21.57440752,92.07074467,Bridge,NAEK KHALI BOX CULVERT,A,62,0,0,0,0,0,2,LRP360
N1,355.167,LRP360,21.5717216,92.0718049,KmPost,"Cox,s Bazar 35 km",road,62,0,0,0,0,0,2,LRP360a
N1,355.861,LRP360a,21.564,92.0702493,Culvert,Box Culvert,road,62,0,0,0,0,0,2,LRP361
N1,356.187,LRP361,21.5629444,92.0700271,KmPost,"Cox,s Bazar 34 km",road,62,0,0,0,0,0,2,LRP352a_B
N1,356.261,LRP352a_B,21.56232017,92.06981393,Bridge,KHODIA BARI PRIMARY BOX CULVERT,A,62,0,0,0,0,0,2,LRP361a
N1,356.322,LRP361a,21.5618056,92.0696382,Culvert,Box Culvert,road,62,0,0,0,0,0,2,LRP361b
N1,356.443,LRP361b,21.5608333,92.0692771,Culvert,Box Culvert,road,62,0,0,0,0,0,2,LRP353a_B
N1,356.517,LRP353a_B,21.56030426,92.0691476,Bridge,ISLAMABAD KHODIABARI BOX CULVERT,A,62,0,0,0,0,0,2,LRP353b_B
N1,356.631,LRP353b_B,21.55948925,92.0689481,Bridge,ISLAMABAD KHODIA BARI BOX CULVERT,A,62,0,0,0,0,0,2,LRP362
N1,357.189,LRP362,21.5555,92.0679716,KmPost,"Cos,x Bazar 33 km",road,62,0,0,0,0,0,2,LRP354a_B
N1,357.264,LRP354a_B,21.55542561,92.06795032,Bridge,Eidgaon Bazar Bridge,A,62,0,0,0,0,0,2,LRP362a
N1,357.385,LRP362a,21.5553056,92.067916,Bridge,Bridge start,road,62,0,0,0,0,0,2,LRP362b
N1,357.437,LRP362b,21.5548889,92.0678049,Bridge,Bridge end,road,62,0,0,0,0,0,2,LRP362c
N1,357.86,LRP362c,21.5484719,92.0670827,Bridge,Bridge start,road,62,0,0,0,0,0,2,LRP362d
N1,357.906,LRP362d,21.548083,92.0670271,Bridge,Bridge end,road,62,0,0,0,0,0,2,LRP354d_B
N1,358.03,LRP354d_B,21.54706661,92.06689538,Bridge,eidgaon,C,62,0,0,0,0,0,2,LRP363
N1,358.089,LRP363,21.546583,92.0668327,KmPost,"Cox,s Bazar 32 km",road,62,0,0,0,0,0,2,LRP364
N1,358.976,LRP364,21.538333,92.0639722,KmPost,Cox's Bazar 31km,road,62,0,0,0,0,0,2,LRP365
N1,359.992,LRP365,21.5294993,92.0650278,KmPost,Cox.s Bazar 30 km,road,62,0,0,0,0,0,2,LRP365a
N1,360.025,LRP365a,21.5283049,92.0650833,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP365b
N1,360.237,LRP365b,21.5264716,92.0651944,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP357a_B
N1,360.345,LRP357a_B,21.52552974,92.06532522,Bridge,SHAT GOREA PARA BOX CULVERT,A,62,0,0,0,0,0,2,LRP357c_B
N1,360.551,LRP357c_B,21.52373323,92.06557476,Bridge,KALIRCHARA BOX CULVERT,A,62,0,0,0,0,0,2,LRP365c
N1,360.581,LRP365c,21.5234716,92.0656111,Bridge,Bridge start,road,62,0,0,0,0,0,2,LRP365d
N1,360.601,LRP365d,21.5233049,92.0656389,Bridge,Bridge end,road,62,0,0,0,0,0,2,LRP365e
N1,360.74,LRP365e,21.5220827,92.0658611,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP357d_B
N1,360.89,LRP357d_B,21.52077094,92.06614406,Bridge,KALIRCHARA BAZAR BOX CULVERT,A,62,0,0,0,0,0,2,LRP366
N1,360.902,LRP366,21.520666,92.0661667,KmPost,"Cox,s Bazar 29 km",road,62,0,0,0,0,0,2,LRP357f_B
N1,361.043,LRP357f_B,21.51950881,92.06667463,Bridge,KALIRCHAR,A,62,0,0,0,0,0,2,LRP366a
N1,361.457,LRP366a,21.5161111,92.068166,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP358a_B
N1,361.751,LRP358a_B,21.51374197,92.06934089,Bridge,RASHIDNAGAR,A,62,0,0,0,0,0,2,LRP366b
N1,361.881,LRP366b,21.5126944,92.0698604,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP367
N1,361.908,LRP367,21.5125556,92.0699438,KmPost,Cox.s Bazar 28 km,road,62,0,0,0,0,0,2,LRP358b_B
N1,362.168,LRP358b_B,21.5104397,92.07086066,Bridge,ROSHIDNAGAR CULVERT,A,62,0,0,0,0,0,2,LRP367a
N1,362.42,LRP367a,21.5083889,92.0717493,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP367b
N1,362.624,LRP367b,21.5069722,92.072916,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP359a_B
N1,362.691,LRP359a_B,21.50650693,92.07330264,Bridge,DOLERCHARA CULVERT,A,62,0,0,0,0,0,2,LRP359b_B
N1,362.889,LRP359b_B,21.50513194,92.07444526,Bridge,DOLERCHARA CULVERT,A,62,0,0,0,0,0,2,LRP368
N1,362.908,LRP368,21.505,92.0745549,KmPost,Cox's Bazar 27km,road,62,0,0,0,0,0,2,LRP368a
N1,363.819,LRP368a,21.4974719,92.0765549,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP369
N1,363.908,LRP369,21.4968608,92.0769438,KmPost,Cox's Bazar 26km,road,62,0,0,0,0,0,2,LRP369a
N1,363.956,LRP369a,21.4964441,92.077166,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP360a_B
N1,364.056,LRP360a_B,21.49575349,92.07767859,Bridge,ROSHIDNAGAR (2),A,62,0,0,0,0,0,2,LRP360c_B
N1,364.184,LRP360c_B,21.49486951,92.0783347,Bridge,"ROSHIDNAGAR U,R CULVERT",A,62,0,0,0,0,0,2,LRP370
N1,364.861,LRP370,21.4901941,92.0818049,KmPost,"Cox,s Bazar 25 km",road,62,0,0,0,0,0,2,LRP371
N1,365.847,LRP371,21.4870274,92.0898052,KmPost,"Cox,s Bazar 24 km",road,62,0,0,0,0,0,2,LRP371a
N1,366.121,LRP371a,21.4851386,92.091333,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP372
N1,366.821,LRP372,21.4793604,92.0938886,KmPost,Cox.s Bazar 23 km,road,62,0,0,0,0,0,2,LRP363b_B
N1,366.98,LRP363b_B,21.47821307,92.09471518,Bridge,JOARIANALA CULVERT,A,62,0,0,0,0,0,2,LRP372a
N1,367.179,LRP372a,21.4767771,92.0957497,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP364a_B
N1,367.362,LRP364a_B,21.47551645,92.09678665,Bridge,JOARIANALA,A,62,0,0,0,0,0,2,LRP372b
N1,367.429,LRP372b,21.4750549,92.0971663,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP364c_B
N1,367.6,LRP364c_B,21.47384463,92.09801259,Bridge,JORIANALA,A,62,0,0,0,0,0,2,LRP373
N1,367.951,LRP373,21.4713604,92.0997497,KmPost,"Cox,s Bazar 22 km",road,62,0,0,0,0,0,2,LRP373a
N1,367.972,LRP373a,21.4712216,92.0998886,Bridge,Bridge start,road,62,0,0,0,0,0,2,LRP373b
N1,368.031,LRP373b,21.4708049,92.1002222,Bridge,Bridge end,road,62,0,0,0,0,0,2,LRP364d_B
N1,368.129,LRP364d_B,21.47005553,92.10064022,Bridge,JOARIANALA BAZAR PC GIDER BRIDGE(L),A,62,0,0,0,0,0,2,LRP373c
N1,368.565,LRP373c,21.4667216,92.1025,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP365a_B
N1,368.703,LRP365a_B,21.46554153,92.10265669,Bridge,JOARIANALA CULVERT,B,62,0,0,0,0,0,2,LRP374
N1,368.932,LRP374,21.4635833,92.1029167,KmPost,"Cox,s Bazar 21 km",road,62,0,0,0,0,0,2,LRP375
N1,369.901,LRP375,21.4564722,92.1038056,KmPost,"Cox,s Bazar 20 km",road,62,0,0,0,0,0,2,LRP375a
N1,370.281,LRP375a,21.4545,92.10075,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP375b
N1,370.703,LRP375b,21.4512778,92.0994441,Culvert,Box culvert,road,62,0,0,0,0,0,2,LRP367a_B
N1,370.799,LRP367a_B,21.45055694,92.09946814,Bridge,MITA CHARI BOX CULVERT,A,62,0,0,0,0,0,2,LRP376
N1,370.925,LRP376,21.4496108,92.0994997,KmPost,"Cox,s Bazar 19 km",road,62,0,0,0,0,0,2,LRP376a
N1,370.982,LRP376a,21.4494719,92.0995274,"SideRoad,Left","Z1001, Road to Naikkongchhari",road,63,0.001,0.001,0.001,0.001,0.001,2,LRP376b
N1,371.58,LRP376b,21.443833,92.1014167,Culvert,Box culvert,road,63,0,0,0,0,0,2,LRP368a_B
N1,371.64,LRP368a_B,21.44338656,92.10126788,Bridge,RAMU HOSPITAL GATE,A,63,0,0,0,0,0,2,LRP376c
N1,371.804,LRP376c,21.4421663,92.1008611,Bridge,Bridge start,road,63,0,0,0,0,0,2,LRP368c_B
N1,371.848,LRP368c_B,21.44183897,92.10070836,Bridge,MITACMARI RAMU BRIDGE,B,63,0,0,0,0,0,2,LRP376d
N1,371.86,LRP376d,21.4417497,92.1006667,Bridge,Bridge end,road,63,0,0,0,0,0,2,LRP377
N1,371.922,LRP377,21.4413608,92.1003611,KmPost,"Cox,s Bazar 18 km",road,63,0,0,0,0,0,2,LRP377a
N1,372.389,LRP377a,21.4375552,92.0984997,Culvert,Box culvert,road,63,0,0,0,0,0,2,LRP369a_B
N1,372.43,LRP369a_B,21.43720096,92.09836727,Bridge,MARULA (WEST),A,63,0,0,0,0,0,2,LRP377b
N1,372.733,LRP377b,21.434583,92.0973886,Culvert,Box culvert,road,63,0,0,0,0,0,2,LRP369b_B
N1,372.782,LRP369b_B,21.43420846,92.09726071,Bridge,MARULA BOX CULVERT,A,63,0,0,0,0,0,2,LRP378
N1,372.882,LRP378,21.4334441,92.0969997,KmPost,"Cox,s Bazar 17 km",road,63,0,0,0,0,0,2,LRP378a
N1,373.167,LRP378a,21.4310271,92.0961941,Culvert,Box culvert,road,63,0,0,0,0,0,2,LRP369c_B
N1,373.192,LRP369c_B,21.43080876,92.09611829,Bridge,RAMU BRAC OFFICE,A,63,0,0,0,0,0,2,LRP378b
N1,373.396,LRP378b,21.4290271,92.0954997,Culvert,Box culvert,road,63,0,0,0,0,0,2,LRP370a_B
N1,373.424,LRP370a_B,21.42884003,92.09539139,Bridge,RAMU BY PASS MORE,A,63,0,0,0,0,0,2,LRP378c
N1,373.475,LRP378c,21.4284993,92.0951941,"SideRoad,Left",Ramu old Section (N109),road,64,0.001,0.001,0.001,0.001,0.001,2,LRP378d
N1,373.588,LRP378d,21.4283604,92.0941663,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP370c_B
N1,373.598,LRP370c_B,21.4283516,92.09407143,Bridge,RAMU MOUR BOX CULVDERT,A,64,0,0,0,0,0,2,LRP379
N1,373.872,LRP379,21.4281104,92.0914719,KmPost,"Cox,s Bazar 16 km",road,64,0,0,0,0,0,2,LRP379a
N1,374.063,LRP379a,21.427916,92.0896108,Bridge,Bridge start,road,64,0,0,0,0,0,2,LRP370e_B
N1,374.081,LRP370e_B,21.42789598,92.08945082,Bridge,ROMA CALLAGE BOX CULVERT,A,64,0,0,0,0,0,2,LRP379b
N1,374.088,LRP379b,21.4278882,92.0893886,Bridge,Bridge end,road,64,0,0,0,0,0,2,LRP379c
N1,374.649,LRP379c,21.4271104,92.084083,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP371a_B
N1,374.655,LRP371a_B,21.42710638,92.08402582,Bridge,ROMA TECHIPUL,A,64,0,0,0,0,0,2,LRP380
N1,374.856,LRP380,21.4269716,92.0821104,KmPost,"Cox,s Bazar 15 km",road,64,0,0,0,0,0,2,LRP380a
N1,375.032,LRP380a,21.4267771,92.0804716,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP371c_B
N1,375.035,LRP371c_B,21.42677471,92.08044274,Bridge,SAMBAR PUL CULVERT,A,64,0,0,0,0,0,2,LRP372a_B
N1,375.416,LRP372a_B,21.4264716,92.0767771,Bridge,CHAKMARKOOL,A,64,0,0,0,0,0,2,LRP380b
N1,375.416,LRP380b,21.4264716,92.0767771,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP381
N1,375.82,LRP381,21.4267216,92.0730827,KmPost,"Cox,s Bazar 14 km",road,64,0,0,0,0,0,2,LRP372c_B
N1,376.062,LRP372c_B,21.42736545,92.07089348,Bridge,CHAKMAR KOOL BOX CULVERT,A,64,0,0,0,0,0,2,LRP381a
N1,376.081,LRP381a,21.427416,92.0707216,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP382
N1,376.82,LRP382,21.4276938,92.0643611,KmPost,Cox's Bazar 13km,road,64,0,0,0,0,0,2,LRP373a_B
N1,376.931,LRP373a_B,21.427176,92.06344319,Bridge,KHURUTIA BOX CULVERT,A,64,0,0,0,0,0,2,LRP382a
N1,376.951,LRP382a,21.4270827,92.0632778,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP373b_B
N1,377.189,LRP373b_B,21.42730894,92.06106567,Bridge,KHURULIA CULVERT,A,64,0,0,0,0,0,2,LRP382b
N1,377.214,LRP382b,21.4273327,92.0608333,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP374a_B
N1,377.519,LRP374a_B,21.42783545,92.05796739,Bridge,KHURULIA SCHOOL BOX CULVERT,A,64,0,0,0,0,0,2,LRP382c
N1,377.551,LRP382c,21.4278882,92.0576667,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP374c_B
N1,377.753,LRP374c_B,21.42802968,92.05575704,Bridge,KHURULIA SCHOOL BOX CULVERT,A,64,0,0,0,0,0,2,LRP382d
N1,377.789,LRP382d,21.4280549,92.0554167,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP383
N1,377.818,LRP383,21.4280827,92.0551389,KmPost,"Cox,s Bazar 12 km",road,64,0,0,0,0,0,2,LRP374e_B
N1,378.02,LRP374e_B,21.42805849,92.05322817,Bridge,KHURULIA CHAIRMAN PARA BOX CULVERT,A,64,0,0,0,0,0,2,LRP383a
N1,378.05,LRP383a,21.4280549,92.0529444,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP375a_B
N1,378.492,LRP375a_B,21.4275245,92.04864822,Bridge,Sarkarpara Bridge,A,64,0,0,0,0,0,2,LRP383b
N1,378.513,LRP383b,21.4274993,92.0484441,Bridge,Bridge start,road,64,0,0,0,0,0,2,LRP383c
N1,378.531,LRP383c,21.4275271,92.0483886,Bridge,Bridge end,road,64,0,0,0,0,0,2,LRP384
N1,378.803,LRP384,21.4287771,92.0461941,KmPost,"Cox,s Bazar 11 km",road,64,0,0,0,0,0,2,LRP375c_B
N1,379.004,LRP375c_B,21.42944521,92.04438072,Bridge,WEST DOVGE BOX CULVERT,A,64,0,0,0,0,0,2,LRP384a
N1,379.037,LRP384a,21.4295549,92.044083,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP376a_B
N1,379.504,LRP376a_B,21.4297884,92.03959457,Bridge,MUKTAR KUL,A,64,0,0,0,0,0,2,LRP384b
N1,379.537,LRP384b,21.4298049,92.0392774,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP385
N1,379.791,LRP385,21.4296938,92.0368608,KmPost,"Cox,s Bazar 10 km",road,64,0,0,0,0,0,2,LRP385a
N1,380.015,LRP385a,21.4289716,92.0348608,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP377a_B
N1,380.346,LRP377a_B,21.42940336,92.03188875,Bridge,Bakkhali Bridge,C,64,0,0,0,0,0,2,LRP385b
N1,380.377,LRP385b,21.4294438,92.0316104,Bridge,Bridge start,road,64,0,0,0,0,0,2,LRP385c
N1,380.518,LRP385c,21.4300827,92.0304716,Bridge,Bridge end,road,64,0,0,0,0,0,2,LRP377c_B
N1,380.615,LRP377c_B,21.43032578,92.0296207,Bridge,MOHURI RARA BOX,A,64,0,0,0,0,0,2,LRP385d
N1,380.651,LRP385d,21.430416,92.0293049,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP386
N1,380.757,LRP386,21.430166,92.0283604,KmPost,"Cox,s Bazar 9 km",road,64,0,0,0,0,0,2,LRP377d_B
N1,380.759,LRP377d_B,21.43015392,92.0283435,Bridge,RABAR DAM BOX,A,64,0,0,0,0,0,2,LRP386a
N1,380.803,LRP386a,21.4298882,92.0279716,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP377f_B
N1,381.374,LRP377f_B,21.42649862,92.02388341,Bridge,LINK ROAD CULVERT,A,64,0,0,0,0,0,2,LRP386b
N1,381.416,LRP386b,21.4262493,92.0235827,Culvert,Box culvert,road,64,0,0,0,0,0,2,LRP386c
N1,381.481,LRP386c,21.4258604,92.023166,"SideRoad,Right","N110,Link road-Cox' Bazar, (Labonir more)",road,65,-173,-411,46,944,571,2,LRP387
N1,381.494,LRP387,21.4258049,92.0232493,KmPost,Teknaf 79 km,road,65,0,0,0,0,0,2,LRP378a_B
N1,381.985,LRP378a_B,21.42306306,92.02678796,Bridge,BESIC AREA,C,65,0,0,0,0,0,2,LRP378b_B
N1,382.055,LRP378b_B,21.42267217,92.02729245,Bridge,BASIC ARIA (1),C,65,0,0,0,0,0,2,LRP387a
N1,382.076,LRP387a,21.4225549,92.0274438,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP387b
N1,382.147,LRP387b,21.4220827,92.0278604,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP388
N1,382.473,LRP388,21.4199716,92.0302493,KmPost,"Teknaf 78 km,Uttia 24 km",road,65,0,0,0,0,0,2,LRP379a_B
N1,382.649,LRP379a_B,21.41940178,92.03168291,Bridge,KAMBIR GONA,C,65,0,0,0,0,0,2,LRP388a
N1,382.739,LRP388a,21.4191104,92.032416,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP379b_B
N1,383.098,LRP379b_B,21.41702324,92.03472607,Bridge,HAMBIR GONA (1),B,65,0,0,0,0,0,2,LRP388b
N1,383.188,LRP388b,21.4165,92.0353052,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP379c_B
N1,383.269,LRP379c_B,21.41611676,92.03593571,Bridge,HAMBIR GONA-(2),C,65,0,0,0,0,0,2,LRP388c
N1,383.37,LRP388c,21.4156389,92.0367219,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP389
N1,383.505,LRP389,21.4150556,92.037833,KmPost,"Teknaf 77 km,Uthia 23 km",road,65,0,0,0,0,0,2,LRP380a_B
N1,383.632,LRP380a_B,21.41425993,92.03867369,Bridge,KANAR PARA,A,65,0,0,0,0,0,2,LRP389a
N1,383.74,LRP389a,21.4135833,92.0393886,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP380c_B
N1,384.001,LRP380c_B,21.41249684,92.03952685,Bridge,SHORAR COOL,A,65,0,0,0,0,0,2,LRP389b
N1,384.107,LRP389b,21.4120556,92.039583,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP389c
N1,384.279,LRP389c,21.4115,92.0438052,Bridge,Bridge start,road,65,0,0,0,0,0,2,LRP389d
N1,384.327,LRP389d,21.4111667,92.0441108,Bridge,Bridge end,road,65,0,0,0,0,0,2,LRP380e_B
N1,384.358,LRP380e_B,21.41100293,92.04433796,Bridge,SOUTH MITTA CHORI,B,65,0,0,0,0,0,2,LRP389e
N1,384.49,LRP389e,21.4103056,92.0453052,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP390
N1,384.547,LRP390,21.4101111,92.0458052,KmPost,"Teknaf 76 km,Uthia 22 km",road,65,0,0,0,0,0,2,LRP381a_B
N1,384.788,LRP381a_B,21.41024886,92.04803668,Bridge,SOUTH MITHACHARI,B,65,0,0,0,0,0,2,LRP390a
N1,384.79,LRP390a,21.41025,92.0480552,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP381b_B
N1,384.978,LRP381b_B,21.41029819,92.04966222,Bridge,SOUTH MITHACHARI,A,65,0,0,0,0,0,2,LRP390b
N1,385.115,LRP390b,21.4103333,92.0508333,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP381c_B
N1,385.237,LRP381c_B,21.40992368,92.05188844,Bridge,SOUTH MITTA CULVERT,A,65,0,0,0,0,0,2,LRP390c
N1,385.388,LRP390c,21.4094167,92.0531944,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP391
N1,385.568,LRP391,21.4090833,92.05475,KmPost,"Teknaf 75 km,Uthia 21 km",road,65,0,0,0,0,0,2,LRP382a_B
N1,385.614,LRP382a_B,21.40883992,92.05502381,Bridge,SOUTH MITHACHARI,A,65,0,0,0,0,0,2,LRP391a
N1,385.778,LRP391a,21.4079722,92.056,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP382b_B
N1,385.78,LRP382b_B,21.40795741,92.05601249,Bridge,SOUTH MITHACHARI,A,65,0,0,0,0,0,2,LRP391b
N1,385.947,LRP391b,21.4067222,92.0570556,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP382c_B
N1,386.07,LRP382c_B,21.40636071,92.05804678,Bridge,SHAMMOTI PARA,D,65,0,0,0,0,0,2,LRP391c
N1,386.24,LRP391c,21.4058611,92.0594167,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP383a_B
N1,386.494,LRP383a_B,21.40414992,92.0618387,Bridge,CHALATOLI,A,65,0,0,0,0,0,2,LRP392
N1,386.508,LRP392,21.4040556,92.0619722,KmPost,Km post missing,road,65,0,0,0,0,0,2,LRP392a
N1,386.665,LRP392a,21.4039167,92.0628333,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP383b_B
N1,386.968,LRP383b_B,21.40200937,92.06474063,Bridge,CHALIYATOLI,A,65,0,0,0,0,0,2,LRP392b
N1,387.146,LRP392b,21.4008889,92.0658611,Culvert,Box culvert,road,65,0,0,0,0,0,2,LRP383c_B
N1,387.23,LRP383c_B,21.4001879,92.06608292,Bridge,RAKALAN PARA STEEL BEAM AND RCC SLAB,C,65,0,0,0,0,0,2,LRP383d_B
N1,387.398,LRP383d_B,21.3987859,92.06652655,Bridge,CHALIYA TOLI -2 ARCH MASONRY,C,65,0,0,0,0,0,2,LRP392c
